page,1,0,0
1138,755,5
523,232,5
1717,514,5
1228,419,5
1315,753,5
527,756,5
1127,756,5
1713,504,5
871,422,5
453,960,5
701,952,5
27,809,5
1050,234,5
1602,841,5
1254,234,5
83,959,5
1344,236,5
141,959,5
343,491,5
1496,259,5
1630,364,5
150,758,5
1044,956,5
317,602,5
1222,417,5
1697,703,5
1636,810,5
1719,622,5
1351,750,5
1559,874,5
339,666,5
1235,421,5
1330,750,5
1704,694,5
1300,418,5
1031,234,5
1220,756,5
1141,419,5
666,956,5
1101,419,5
1676,422,5
1528,588,5
28,956,5
206,359,5
545,234,5
1426,237,5
27,775,5
1151,955,5
1720,643,5
311,960,5
788,425,5
536,753,5
1416,235,5
314,607,5
850,233,5
26,836,5
1239,753,5
1444,720,5
1084,421,5
166,411,5
322,521,5
1719,627,5
719,235,5
458,961,5
1095,420,5
897,756,5
1503,263,5
368,469,5
750,756,5
1433,447,5
1524,893,5
1455,243,5
1632,369,5
1529,892,5
344,677,5
1168,755,5
30,914,5
489,429,5
315,616,5
828,233,5
671,952,5
1398,429,5
739,755,5
28,909,5
358,960,5
104,587,5
1482,487,5
1294,418,5
116,655,5
709,424,5
1245,234,5
637,753,5
1720,636,5
1720,528,5
1316,950,5
151,742,5
672,754,5
1194,418,5
567,425,5
783,756,5
998,422,5
1218,421,5
903,422,5
1274,951,5
1216,954,5
1234,754,5
1102,956,5
866,423,5
1260,232,5
1259,953,5
583,426,5
1089,420,5
474,960,5
1229,955,5
1671,753,5
1207,759,5
1462,468,5
1720,538,5
1322,752,5
978,955,5
1349,234,5
406,961,5
1721,558,5
758,952,5
778,427,5
346,682,5
1719,520,5
1077,420,5
1526,583,5
621,957,5
357,478,5
876,424,5
488,232,5
26,782,5
557,424,5
1667,410,5
803,754,5
88,961,5
1323,233,5
841,233,5
772,233,5
602,754,5
1121,756,5
829,426,5
381,461,5
485,959,5
1463,920,5
115,650,5
811,956,5
1116,233,5
833,232,5
1248,754,5
28,950,5
548,419,5
1277,232,5
1439,451,5
1321,950,5
340,672,5
121,667,5
1388,429,5
1146,233,5
1724,576,5
1720,648,5
1707,689,5
1570,305,5
1699,466,5
1721,552,5
1644,801,5
632,956,5
1373,946,5
576,426,5
970,232,5
38,962,5
646,428,5
696,953,5
260,958,5
724,233,5
497,959,5
721,755,5
1670,417,5
690,426,5
777,235,5
942,753,5
1526,577,5
908,423,5
1367,948,5
136,458,5
1405,940,5
1146,420,5
562,958,5
1132,755,5
731,232,5
765,757,5
26,804,5
911,232,5
220,960,5
914,425,5
350,686,5
477,750,5
467,961,5
1362,949,5
1720,545,5
144,729,5
710,757,5
1337,419,5
123,480,5
1092,956,5
1621,826,5
327,267,5
292,283,5
1346,751,5
483,428,5
431,438,5
382,241,5
448,961,5
1298,234,5
362,472,5
25,797,5
979,422,5
716,426,5
755,756,5
715,755,5
1695,708,5
1715,509,5
334,661,5
392,454,5
614,230,5
163,416,5
733,755,5
744,755,5
619,231,5
1512,529,5
145,754,5
1711,682,5
877,956,5
508,426,5
363,960,5
996,232,5
783,427,5
1514,637,5
649,231,5
25,791,5
562,424,5
27,935,5
875,754,5
479,959,5
220,341,5
1057,752,3
1713,677,3
116,661,3
867,959,3
1249,956,3
1439,719,3
406,234,3
657,230,3
753,231,3
1400,735,3
1669,763,3
41,760,3
1661,399,3
525,751,3
835,428,3
1428,448,3
1346,951,3
1123,958,3
1660,780,3
650,958,3
320,615,3
1713,497,3
1683,740,3
1287,421,3
319,609,3
494,429,3
1536,890,3
1355,950,3
1271,233,3
1446,458,3
131,463,3
922,427,3
1031,425,3
320,526,3
1725,631,3
1329,951,3
747,954,3
1252,955,3
806,231,3
26,901,3
1062,231,3
751,953,3
529,751,3
208,352,3
1365,744,3
859,960,3
1114,958,3
1724,607,3
496,749,3
1449,239,3
499,749,3
1404,231,3
1483,492,3
845,427,3
1303,231,3
95,962,3
1059,232,3
189,961,3
1461,243,3
1355,232,3
328,962,3
1616,349,3
1032,958,3
1435,722,3
1351,425,3
1576,304,3
676,955,3
1421,236,3
378,466,3
654,231,3
381,711,3
1549,284,3
130,963,3
666,752,3
1153,422,3
1410,942,3
1414,440,3
1056,233,3
366,699,3
1276,751,3
1463,473,3
1718,662,3
120,963,3
320,529,3
1087,753,3
1239,955,3
799,231,3
352,962,3
104,634,3
706,954,3
1523,570,3
1339,951,3
541,230,3
1122,423,3
595,752,3
1520,550,3
685,427,3
497,429,3
275,291,3
340,497,3
1626,358,3
194,367,3
197,364,3
849,427,3
146,737,3
1172,957,3
970,425,3
1553,287,3
1724,627,3
303,272,3
527,425,3
1710,498,3
25,941,3
193,962,3
1514,630,3
1243,956,3
1107,958,3
465,229,3
659,958,3
1690,441,3
840,427,3
1505,653,3
1101,230,3
1408,232,3
332,962,3
966,426,3
513,427,3
333,507,3
1483,684,3
745,230,3
1503,908,3
1072,958,3
24,854,3
772,429,3
362,478,3
1438,237,3
238,324,3
1136,958,3
1657,393,3
314,559,3
872,958,3
607,752,3
1270,955,3
1722,533,3
1396,946,3
1398,434,3
795,753,3
1524,593,3
375,468,3
1515,265,3
1691,725,3
653,958,3
1681,423,3
1666,405,3
1594,322,3
1509,905,3
1141,958,3
637,958,3
105,554,3
901,957,3
331,263,3
1426,724,3
1601,847,3
546,751,3
1639,374,3
106,526,3
1635,815,3
1106,231,3
1333,952,3
124,963,3
794,429,3
1696,713,3
125,687,3
108,963,3
852,427,3
478,431,3
111,753,3
607,228,3
682,428,3
791,958,3
767,232,3
284,287,3
533,425,3
1561,293,3
741,231,3
1393,430,3
790,753,3
145,734,3
988,959,3
1579,306,3
1063,958,3
184,962,3
515,229,3
355,252,3
534,230,3
1475,918,3
818,958,3
1474,248,3
24,850,3
271,293,3
965,230,3
1556,290,3
857,426,3
1598,849,3
1084,751,3
895,426,3
878,231,3
1411,232,3
1128,958,3
1206,754,3
1507,525,3
1338,231,3
985,957,3
1145,957,3
1710,488,3
1715,674,3
1726,581,3
596,960,3
1434,452,3
116,664,3
162,962,3
1511,263,3
727,754,3
1508,264,3
329,643,3
1175,957,3
945,957,3
541,753,3
644,958,3
1555,880,3
1186,753,3
316,551,3
1348,424,3
762,231,3
906,230,3
167,405,3
1189,421,3
1436,932,3
1229,424,3
1388,740,3
644,751,3
352,253,3
400,962,3
430,737,3
210,961,3
899,426,3
1152,231,3
133,708,3
641,430,3
1675,416,3
336,502,3
1520,612,3
1720,655,3
1294,751,3
974,423,3
1671,758,3
1191,753,3
518,230,3
437,438,3
1109,231,3
104,557,3
136,960,3
1700,459,3
1600,325,3
107,752,3
917,230,3
1233,231,3
1607,843,3
1597,324,3
1545,281,3
494,230,3
1468,920,3
1070,230,3
549,751,3
925,427,3
287,286,3
538,231,3
1194,231,3
1525,898,3
83,756,3
363,698,3
1203,753,3
1326,952,3
371,702,3
64,963,3
543,425,3
115,963,3
595,427,3
1403,734,3
1447,715,3
983,230,3
1513,903,3
778,754,3
1136,423,3
387,461,3
861,425,3
118,672,3
1077,958,3
1500,910,3
414,729,3
1689,728,3
1330,231,3
530,230,3
1385,739,3
263,299,3
1035,424,3
522,752,3
1659,396,3
656,750,3
1516,902,3
1719,659,3
1707,482,3
26,904,3
976,753,3
1336,952,3
538,426,3
631,752,3
266,960,3
768,429,3
1368,742,3
1185,422,3
802,231,3
1667,766,3
772,754,3
1520,615,3
1717,667,3
677,752,3
546,425,3
1103,751,3
1341,231,3
859,752,3
367,474,3
698,752,3
1026,231,3
243,318,3
281,288,3
474,432,3
1542,279,3
960,426,3
910,753,3
241,321,3
1356,746,3
1038,957,3
1381,429,3
383,714,3
1224,423,3
306,962,3
861,232,3
201,358,3
215,344,3
542,960,3
710,953,3
1234,955,3
1195,956,3
1036,753,3
105,530,3
555,230,3
26,945,3
25,758,3
1571,300,3
1066,958,3
688,232,3
912,958,3
1423,725,3
575,960,3
1401,944,3
721,428,3
885,230,3
98,963,3
110,651,3
348,490,3
319,612,3
142,443,3
169,402,3
1310,751,3
888,230,3
749,231,3
798,753,3
1377,950,3
1518,547,3
558,229,3
1702,700,3
397,963,3
115,496,3
1118,958,3
20,785,0
20,786,0
20,787,0
20,788,0
20,789,0
20,790,0
20,792,0
20,793,0
20,794,0
20,795,0
20,796,0
20,798,0
20,799,0
20,800,0
20,801,0
20,802,0
20,803,0
20,868,0
20,869,0
20,870,0
20,871,0
20,872,0
21,778,0
21,779,0
21,780,0
21,781,0
21,783,0
21,784,0
21,785,0
21,786,0
21,787,0
21,801,0
21,802,0
21,803,0
21,805,0
21,806,0
21,807,0
21,808,0
21,809,0
21,810,0
21,811,0
21,812,0
21,813,0
21,814,0
21,815,0
21,816,0
21,817,0
21,818,0
21,819,0
21,820,0
21,821,0
21,823,0
21,824,0
21,825,0
21,826,0
21,827,0
21,828,0
21,829,0
21,830,0
21,831,0
21,832,0
21,833,0
21,834,0
21,835,0
21,837,0
21,838,0
21,839,0
21,840,0
21,841,0
21,842,0
21,843,0
21,844,0
21,845,0
21,846,0
21,847,0
21,848,0
21,849,0
21,851,0
21,852,0
21,853,0
21,855,0
21,856,0
21,857,0
21,858,0
21,859,0
21,860,0
21,861,0
21,862,0
21,863,0
21,864,0
21,865,0
21,866,0
21,867,0
21,868,0
21,869,0
21,870,0
21,871,0
21,872,0
21,873,0
21,874,0
22,755,0
22,756,0
22,757,0
22,759,0
22,760,0
22,761,0
22,762,0
22,763,0
22,764,0
22,765,0
22,767,0
22,768,0
22,769,0
22,770,0
22,771,0
22,772,0
22,773,0
22,774,0
22,776,0
22,777,0
22,778,0
22,786,0
22,808,0
22,810,0
22,811,0
22,812,0
22,813,0
22,814,0
22,815,0
22,816,0
22,828,0
22,829,0
22,830,0
22,831,0
22,832,0
22,840,0
22,841,0
22,843,0
22,844,0
22,845,0
22,846,0
22,847,0
22,857,0
22,858,0
22,859,0
22,860,0
22,861,0
22,862,0
22,863,0
22,864,0
22,865,0
22,866,0
22,867,0
22,868,0
22,869,0
22,870,0
22,871,0
22,872,0
22,874,0
22,875,0
22,876,0
22,920,0
22,921,0
22,922,0
22,923,0
22,924,0
22,926,0
22,927,0
22,928,0
22,929,0
22,930,0
22,931,0
22,932,0
22,933,0
22,934,0
22,936,0
22,937,0
22,938,0
22,939,0
22,940,0
22,942,0
22,943,0
22,944,0
23,755,0
23,761,0
23,771,0
23,813,0
23,814,0
23,830,0
23,831,0
23,846,0
23,847,0
23,857,0
23,858,0
23,859,0
23,887,0
23,888,0
23,889,0
23,890,0
23,891,0
23,892,0
23,893,0
23,894,0
23,895,0
23,896,0
23,897,0
23,898,0
23,899,0
23,900,0
23,902,0
23,903,0
23,905,0
23,906,0
23,907,0
23,908,0
23,910,0
23,911,0
23,912,0
23,913,0
23,914,0
23,915,0
23,916,0
23,917,0
23,918,0
23,919,0
23,920,0
23,930,0
23,931,0
23,944,0
23,946,0
23,947,0
23,948,0
23,949,0
23,951,0
23,952,0
23,953,0
23,954,0
23,955,0
23,957,0
23,958,0
23,959,0
23,960,0
23,961,0
23,962,0
23,963,0
23,964,0
23,965,0
24,755,0
24,892,0
24,893,0
24,894,0
24,895,0
24,896,0
24,897,0
24,898,0
24,913,0
24,914,0
24,915,0
24,916,0
24,917,0
24,918,0
24,960,0
24,962,0
24,963,0
24,964,0
24,965,0
24,966,0
24,967,0
25,847,0
25,897,0
25,898,0
25,915,0
25,916,0
25,917,0
25,965,0
25,966,0
25,967,0
26,966,0
26,967,0
27,966,0
27,967,0
28,756,0
28,966,0
28,967,0
29,756,0
29,966,0
29,967,0
30,756,0
30,966,0
30,967,0
31,756,0
31,966,0
32,966,0
33,756,0
33,965,0
33,966,0
34,756,0
34,966,0
35,756,0
36,756,0
37,756,0
37,757,0
38,756,0
38,757,0
39,757,0
40,756,0
40,757,0
41,756,0
42,756,0
42,757,0
43,756,0
43,757,0
43,965,0
44,756,0
44,757,0
44,758,0
44,965,0
45,756,0
45,757,0
45,758,0
46,755,0
46,756,0
46,757,0
47,755,0
47,756,0
47,757,0
48,755,0
48,756,0
49,755,0
49,756,0
50,755,0
51,754,0
51,755,0
52,754,0
52,755,0
53,754,0
54,754,0
55,754,0
56,754,0
60,965,0
61,965,0
62,753,0
63,753,0
67,753,0
67,964,0
67,965,0
68,753,0
68,964,0
68,965,0
69,753,0
69,965,0
70,753,0
70,965,0
71,753,0
71,965,0
72,965,0
73,965,0
74,753,0
74,754,0
74,965,0
75,754,0
75,965,0
76,754,0
76,965,0
77,754,0
77,965,0
78,753,0
78,754,0
78,755,0
78,964,0
78,965,0
79,753,0
79,754,0
79,755,0
79,964,0
79,965,0
80,753,0
80,754,0
80,755,0
80,964,0
80,965,0
81,753,0
81,964,0
81,965,0
82,753,0
82,964,0
82,965,0
83,964,0
83,965,0
84,753,0
84,965,0
85,752,0
85,753,0
86,752,0
86,753,0
87,752,0
87,753,0
88,752,0
89,752,0
90,751,0
91,751,0
92,965,0
93,965,0
94,965,0
95,750,0
95,965,0
96,750,0
97,750,0
99,569,0
99,570,0
99,572,0
99,573,0
99,575,0
99,577,0
99,578,0
99,580,0
99,582,0
99,583,0
99,584,0
99,585,0
99,586,0
99,588,0
99,589,0
99,590,0
99,591,0
99,593,0
99,594,0
99,595,0
99,596,0
99,597,0
99,598,0
99,599,0
99,600,0
99,603,0
99,604,0
99,605,0
99,606,0
99,607,0
99,608,0
99,610,0
99,612,0
99,613,0
99,615,0
99,616,0
99,617,0
99,618,0
99,750,0
100,558,0
100,559,0
100,560,0
100,561,0
100,562,0
100,563,0
100,564,0
100,565,0
100,566,0
100,567,0
100,568,0
100,569,0
100,570,0
100,571,0
100,573,0
100,574,0
100,575,0
100,576,0
100,577,0
100,578,0
100,579,0
100,580,0
100,581,0
100,582,0
100,583,0
100,591,0
100,592,0
100,593,0
100,594,0
100,595,0
100,596,0
100,608,0
100,609,0
100,610,0
100,611,0
100,612,0
100,613,0
100,614,0
100,615,0
100,616,0
100,617,0
100,618,0
100,619,0
100,621,0
100,622,0
100,623,0
100,624,0
100,625,0
100,626,0
100,627,0
100,628,0
100,629,0
100,750,0
101,539,0
101,541,0
101,543,0
101,544,0
101,545,0
101,546,0
101,548,0
101,549,0
101,553,0
101,554,0
101,555,0
101,556,0
101,558,0
101,559,0
101,560,0
101,561,0
101,562,0
101,563,0
101,564,0
101,580,0
101,581,0
101,582,0
101,592,0
101,593,0
101,594,0
101,610,0
101,611,0
101,612,0
101,613,0
101,614,0
101,626,0
101,627,0
101,628,0
101,629,0
101,630,0
101,631,0
101,632,0
101,633,0
101,750,0
101,963,0
101,964,0
101,965,0
102,528,0
102,529,0
102,531,0
102,532,0
102,533,0
102,534,0
102,535,0
102,536,0
102,537,0
102,538,0
102,539,0
102,540,0
102,542,0
102,543,0
102,544,0
102,545,0
102,546,0
102,547,0
102,548,0
102,549,0
102,550,0
102,551,0
102,552,0
102,553,0
102,560,0
102,561,0
102,592,0
102,612,0
102,628,0
102,629,0
102,630,0
102,631,0
102,637,0
102,638,0
102,750,0
102,963,0
102,964,0
102,965,0
103,523,0
103,524,0
103,525,0
103,527,0
103,533,0
103,534,0
103,548,0
103,549,0
103,550,0
103,551,0
103,630,0
103,631,0
103,637,0
103,638,0
103,639,0
103,641,0
103,750,0
103,963,0
103,964,0
103,965,0
104,518,0
104,519,0
104,520,0
104,521,0
104,522,0
104,523,0
104,550,0
104,551,0
104,750,0
104,963,0
104,964,0
104,965,0
105,515,0
105,516,0
105,517,0
105,518,0
105,519,0
105,521,0
105,522,0
105,523,0
105,647,0
105,964,0
105,965,0
106,512,0
106,513,0
106,514,0
106,648,0
106,649,0
106,749,0
107,509,0
107,510,0
107,511,0
107,512,0
107,649,0
107,650,0
108,507,0
108,508,0
108,509,0
108,510,0
108,749,0
109,505,0
109,506,0
109,507,0
109,508,0
109,509,0
109,654,0
109,655,0
109,656,0
110,500,0
110,501,0
110,502,0
110,503,0
110,504,0
110,505,0
110,506,0
110,507,0
110,508,0
110,654,0
110,655,0
110,656,0
110,657,0
110,658,0
110,659,0
110,749,0
110,750,0
111,497,0
111,498,0
111,499,0
111,500,0
111,501,0
111,502,0
111,503,0
111,504,0
111,506,0
111,507,0
111,654,0
111,656,0
111,657,0
111,658,0
111,659,0
111,660,0
111,661,0
111,749,0
111,963,0
111,964,0
111,965,0
112,494,0
112,495,0
112,497,0
112,498,0
112,499,0
112,500,0
112,659,0
112,660,0
112,661,0
112,662,0
112,663,0
112,750,0
112,964,0
112,965,0
113,491,0
113,492,0
113,493,0
113,660,0
113,662,0
113,663,0
113,665,0
113,749,0
113,750,0
114,488,0
114,489,0
114,490,0
114,492,0
114,493,0
114,667,0
114,668,0
114,669,0
114,670,0
114,750,0
114,751,0
114,752,0
115,486,0
115,667,0
115,668,0
115,669,0
115,670,0
115,671,0
115,673,0
115,749,0
115,750,0
115,751,0
116,483,0
116,484,0
116,668,0
116,669,0
116,675,0
116,676,0
116,749,0
116,750,0
116,751,0
117,481,0
117,482,0
117,483,0
117,675,0
117,676,0
117,678,0
117,679,0
117,750,0
117,751,0
118,479,0
118,481,0
118,482,0
118,682,0
118,750,0
119,684,0
119,749,0
119,750,0
120,475,0
120,685,0
120,686,0
120,750,0
121,473,0
121,474,0
121,475,0
121,686,0
121,687,0
121,688,0
121,749,0
122,471,0
122,472,0
122,474,0
122,475,0
122,686,0
122,688,0
122,689,0
122,690,0
123,690,0
123,691,0
123,692,0
123,693,0
123,749,0
124,690,0
124,691,0
124,692,0
124,694,0
124,695,0
124,696,0
125,749,0
126,464,0
126,701,0
127,463,0
127,464,0
127,703,0
127,749,0
127,962,0
127,964,0
127,965,0
128,461,0
128,462,0
128,704,0
128,705,0
129,460,0
129,705,0
129,706,0
129,707,0
130,458,0
130,459,0
130,460,0
130,706,0
130,707,0
130,709,0
131,457,0
131,459,0
131,711,0
131,749,0
132,711,0
132,712,0
133,712,0
133,713,0
133,714,0
133,715,0
133,716,0
133,749,0
133,961,0
133,962,0
133,963,0
133,964,0
134,452,0
134,453,0
134,718,0
134,719,0
134,963,0
134,964,0
135,451,0
135,452,0
135,453,0
135,720,0
135,721,0
135,722,0
135,749,0
135,963,0
135,964,0
136,449,0
136,450,0
136,451,0
136,452,0
136,722,0
136,723,0
136,724,0
136,725,0
136,750,0
136,963,0
136,964,0
137,447,0
137,448,0
137,449,0
137,450,0
137,451,0
137,453,0
137,724,0
137,725,0
137,726,0
137,727,0
137,749,0
137,750,0
137,963,0
137,964,0
138,445,0
138,446,0
138,447,0
138,725,0
138,726,0
138,727,0
138,728,0
138,729,0
138,750,0
138,964,0
139,444,0
139,445,0
139,726,0
139,727,0
139,728,0
139,730,0
139,731,0
139,750,0
139,751,0
139,964,0
140,440,0
140,733,0
140,749,0
140,750,0
140,751,0
140,964,0
141,439,0
141,440,0
141,734,0
141,750,0
141,964,0
142,437,0
142,438,0
142,439,0
142,735,0
142,736,0
142,749,0
142,964,0
143,436,0
143,738,0
143,964,0
144,434,0
144,435,0
144,740,0
144,749,0
144,964,0
145,433,0
145,434,0
145,435,0
145,740,0
145,741,0
145,742,0
145,963,0
145,964,0
146,431,0
146,432,0
146,433,0
146,434,0
146,435,0
146,740,0
146,741,0
146,743,0
146,964,0
147,430,0
147,431,0
147,432,0
147,433,0
147,434,0
147,749,0
147,964,0
148,428,0
148,429,0
148,749,0
149,427,0
150,425,0
155,419,0
156,418,0
156,419,0
157,416,0
157,417,0
157,418,0
157,964,0
158,415,0
158,417,0
158,418,0
158,964,0
159,963,0
159,964,0
160,411,0
161,409,0
161,410,0
163,406,0
164,404,0
164,406,0
165,402,0
165,963,0
165,964,0
166,401,0
166,963,0
166,964,0
167,964,0
168,964,0
169,964,0
170,398,0
170,399,0
170,964,0
171,396,0
171,964,0
172,394,0
172,964,0
173,964,0
174,964,0
175,388,0
175,964,0
176,386,0
176,964,0
177,384,0
177,964,0
178,383,0
178,964,0
179,381,0
179,964,0
180,380,0
180,964,0
181,378,0
181,379,0
181,964,0
182,377,0
182,378,0
183,376,0
183,377,0
184,375,0
184,376,0
185,374,0
185,375,0
186,373,0
186,374,0
187,372,0
187,373,0
187,964,0
188,371,0
188,372,0
188,964,0
189,369,0
189,370,0
189,371,0
189,964,0
190,367,0
190,368,0
190,369,0
190,370,0
190,964,0
191,366,0
191,368,0
191,369,0
192,364,0
193,363,0
193,364,0
194,361,0
194,362,0
194,363,0
195,360,0
195,361,0
196,359,0
196,360,0
196,361,0
196,963,0
196,964,0
197,358,0
197,359,0
197,360,0
197,963,0
198,357,0
198,359,0
198,963,0
199,963,0
200,355,0
200,963,0
201,354,0
201,963,0
202,353,0
202,354,0
202,355,0
202,963,0
203,352,0
203,353,0
203,354,0
203,963,0
204,351,0
204,352,0
204,353,0
204,354,0
205,350,0
205,351,0
205,353,0
205,354,0
206,349,0
207,348,0
207,349,0
207,962,0
207,963,0
208,348,0
209,347,0
209,348,0
209,349,0
210,346,0
210,347,0
210,348,0
210,349,0
211,345,0
211,346,0
211,347,0
212,343,0
212,345,0
212,346,0
212,964,0
213,964,0
214,340,0
214,341,0
214,964,0
215,339,0
215,340,0
215,964,0
216,964,0
218,336,0
219,335,0
219,336,0
220,334,0
220,335,0
221,333,0
221,334,0
222,332,0
223,331,0
224,330,0
224,964,0
225,329,0
225,330,0
225,963,0
225,964,0
226,328,0
226,329,0
226,963,0
226,964,0
227,327,0
227,328,0
227,329,0
227,964,0
228,327,0
228,328,0
228,329,0
228,964,0
229,326,0
229,327,0
229,328,0
229,964,0
230,325,0
230,964,0
231,964,0
232,324,0
232,964,0
233,323,0
233,324,0
233,964,0
234,323,0
234,964,0
235,322,0
235,323,0
235,964,0
236,964,0
237,321,0
237,964,0
238,320,0
238,964,0
240,317,0
240,963,0
241,963,0
242,962,0
242,963,0
243,962,0
243,963,0
244,314,0
244,315,0
244,961,0
244,962,0
245,313,0
245,314,0
245,315,0
245,962,0
246,312,0
246,313,0
246,314,0
246,315,0
246,962,0
247,311,0
247,312,0
247,313,0
248,310,0
248,311,0
248,312,0
249,309,0
249,310,0
249,311,0
250,308,0
250,309,0
250,310,0
251,307,0
251,308,0
251,309,0
252,306,0
252,307,0
252,308,0
253,305,0
253,306,0
253,307,0
254,304,0
254,305,0
254,306,0
255,303,0
255,304,0
255,305,0
256,302,0
256,303,0
256,304,0
256,962,0
257,301,0
257,302,0
257,303,0
257,304,0
258,300,0
258,301,0
258,302,0
258,303,0
259,299,0
259,300,0
259,301,0
259,302,0
260,298,0
260,300,0
260,301,0
262,296,0
263,295,0
264,295,0
264,296,0
265,294,0
265,295,0
265,296,0
266,293,0
266,294,0
266,295,0
266,296,0
266,297,0
266,963,0
267,293,0
267,294,0
267,295,0
267,296,0
267,963,0
268,292,0
268,294,0
268,295,0
268,963,0
269,961,0
269,962,0
269,963,0
270,962,0
270,963,0
271,962,0
271,963,0
272,290,0
272,962,0
272,963,0
273,963,0
274,963,0
275,963,0
276,288,0
276,963,0
277,287,0
277,288,0
277,963,0
278,287,0
278,289,0
278,290,0
283,284,0
285,283,0
286,282,0
286,283,0
287,281,0
287,282,0
290,278,0
291,277,0
291,278,0
292,276,0
292,277,0
293,276,0
293,277,0
294,275,0
295,274,0
297,273,0
297,964,0
298,272,0
298,964,0
299,272,0
299,963,0
299,964,0
300,271,0
300,963,0
300,964,0
301,963,0
301,964,0
302,963,0
302,964,0
303,963,0
303,964,0
304,269,0
305,268,0
305,269,0
306,268,0
307,267,0
309,266,0
315,264,0
315,554,0
315,555,0
315,556,0
315,964,0
316,264,0
316,554,0
316,555,0
316,556,0
317,546,0
317,547,0
317,548,0
317,554,0
317,555,0
317,556,0
317,557,0
317,558,0
317,559,0
317,560,0
317,561,0
317,569,0
317,570,0
317,571,0
317,583,0
317,584,0
317,585,0
318,263,0
318,264,0
318,541,0
318,542,0
318,543,0
318,544,0
318,545,0
318,546,0
318,547,0
318,548,0
318,554,0
318,555,0
318,556,0
318,563,0
318,566,0
318,579,0
318,580,0
318,581,0
318,582,0
318,583,0
318,584,0
318,585,0
318,586,0
318,587,0
318,597,0
319,263,0
319,264,0
319,536,0
319,537,0
319,538,0
319,539,0
319,540,0
319,541,0
