page,1,0,0
741,762,10
1040,947,10
1177,236,10
562,755,10
1721,752,10
228,375,10
359,269,10
583,419,10
718,760,10
703,760,10
345,277,10
526,750,10
830,236,10
405,256,10
1217,422,10
1180,761,10
403,476,10
1104,424,10
644,418,10
764,950,10
813,761,10
596,761,10
1594,290,10
1188,952,10
1869,826,10
1455,239,10
1410,952,10
1240,235,10
1574,589,10
1525,479,10
1630,959,10
348,896,10
796,424,10
1265,951,10
1851,959,10
978,424,10
1705,398,10
1048,424,10
427,719,10
1378,425,10
1683,959,10
1870,893,10
157,594,10
1177,422,10
1290,758,10
719,233,10
688,421,10
1870,935,10
474,432,10
1048,762,10
257,824,10
1105,234,10
518,232,10
1287,235,10
235,366,10
473,932,10
797,233,10
552,229,5
890,429,5
865,755,5
1031,952,5
556,950,5
541,749,5
1487,957,5
1415,429,5
910,231,5
1056,957,5
1002,229,5
1132,956,5
1759,679,5
379,259,5
657,421,5
1777,582,5
683,953,5
874,759,5
1245,755,5
1670,349,5
1266,231,5
591,951,5
1362,751,5
1778,595,5
504,430,5
1154,428,5
431,455,5
1408,430,5
1125,956,5
163,496,5
475,735,5
1339,957,5
1616,300,5
1781,576,5
1138,757,5
1390,429,5
904,756,5
1155,228,5
1765,756,5
443,723,5
732,756,5
1024,756,5
545,229,5
1434,959,5
370,517,5
529,231,5
1500,243,5
1037,426,5
1076,234,5
481,940,5
880,954,5
1157,756,5
534,228,5
1133,759,5
1733,735,5
1137,229,5
1644,330,5
392,493,5
1637,321,5
992,755,5
1167,757,5
1875,917,5
1425,958,5
1568,568,5
299,868,5
1376,231,5
1029,426,5
663,423,5
672,425,5
1021,426,5
944,953,5
459,730,5
1246,956,5
203,395,5
609,224,5
1134,429,5
1622,302,5
1546,260,5
1071,232,5
1875,902,5
536,747,5
1282,956,5
351,559,5
1873,782,5
1016,428,5
1640,963,5
379,913,5
731,425,5
319,887,5
254,347,5
1874,787,5
393,918,5
1161,229,5
1509,710,5
863,955,5
1116,428,5
1779,589,5
184,442,5
974,758,5
1146,757,5
458,447,5
1552,645,5
1271,233,5
465,732,5
1143,229,5
1875,809,5
966,954,5
1565,619,5
761,757,5
822,755,5
450,450,5
1116,230,5
268,334,5
639,224,5
963,757,5
486,940,5
369,512,5
840,756,5
1780,600,5
1396,956,5
1148,229,5
441,453,5
1305,427,5
1012,955,5
359,615,5
1476,441,5
1123,758,5
990,230,5
1611,298,5
551,752,5
1310,752,5
1442,233,5
1858,755,5
586,952,5
1215,757,5
387,257,5
1495,241,5
182,703,5
678,422,5
873,954,5
1630,313,5
1254,232,5
433,238,5
1017,954,5
1779,605,5
997,231,5
1875,800,5
261,341,5
365,640,5
243,357,5
162,659,5
1772,757,5
373,260,5
1467,734,5
1400,428,5
1524,682,5
1229,429,5
880,431,5
853,756,5
1554,265,5
785,426,5
1801,756,5
752,955,5
493,944,5
653,224,5
788,228,5
428,240,5
393,257,5
1874,912,5
818,953,5
449,725,5
828,757,5
1606,294,5
1296,429,5
152,573,5
368,264,5
1461,736,5
1570,543,5
410,700,5
1026,955,5
184,447,5
920,430,5
1164,428,5
977,955,5
1139,429,5
407,694,5
1649,333,5
648,223,5
549,950,5
467,442,5
660,755,5
1178,956,5
546,750,5
938,757,5
216,379,5
1217,957,5
1840,965,5
1627,308,5
1748,462,5
1017,757,5
1793,965,5
385,916,5
1852,755,5
677,952,5
372,911,5
1371,232,5
369,522,5
357,608,5
1466,236,5
1259,233,5
1095,429,5
1046,956,5
1875,962,5
1334,956,5
710,227,5
982,757,5
810,429,5
834,756,5
1760,755,5
258,835,5
1874,922,5
1092,957,5
1557,522,5
372,645,5
353,567,5
1404,751,5
1668,964,5
933,755,5
736,427,5
426,460,5
161,653,5
875,231,5
1209,760,5
1001,756,5
1360,957,5
515,430,5
374,509,5
982,955,5
1764,487,5
851,236,5
1325,429,5
1548,651,5
879,758,5
969,757,5
646,955,5
1320,430,5
266,340,5
1420,955,5
964,230,5
356,554,5
971,955,5
1124,229,5
1145,429,5
1151,758,5
540,230,5
1276,233,5
1873,815,5
1434,231,5
397,486,5
413,473,5
827,955,5
169,680,5
152,625,5
1515,475,5
1555,517,5
1117,957,5
184,436,5
1757,684,5
802,756,5
1384,231,5
605,755,5
724,427,5
1011,756,5
476,230,5
475,740,5
561,950,5
360,905,5
509,430,5
167,485,5
438,721,5
1428,745,5
798,954,5
159,518,5
1167,231,5
1776,644,5
293,868,5
860,756,5
429,931,5
1121,429,5
1249,230,5
1274,956,5
1126,429,5
1798,965,5
462,441,5
200,400,5
969,429,5
1875,835,5
247,352,5
166,490,5
1138,957,5
885,431,5
742,228,5
1776,523,5
1875,907,5
1873,755,5
1395,430,5
436,454,5
702,226,5
1128,761,5
1506,243,5
666,757,5
180,698,5
202,753,5
285,316,5
1563,963,5
688,955,5
1673,964,5
1875,793,5
367,908,5
1567,538,5
1241,957,5
1420,432,5
1029,755,5
470,734,5
403,688,5
226,794,5
868,955,5
1234,429,5
1051,954,5
1715,406,5
653,425,5
905,955,5
1170,957,3
462,938,3
595,426,3
1274,228,3
571,748,3
1777,651,3
752,754,3
1783,583,3
847,956,3
1419,960,3
1161,958,3
1148,959,3
543,952,3
175,696,3
480,736,3
409,929,3
1508,704,3
999,431,3
598,955,3
219,788,3
1036,431,3
1525,490,3
1542,965,3
517,951,3
1866,966,3
1313,431,3
1289,958,3
400,680,3
1480,446,3
922,754,3
1740,730,3
1166,958,3
1252,959,3
386,498,3
1033,957,3
677,427,3
745,957,3
242,814,3
857,957,3
1582,964,3
1183,431,3
193,718,3
1145,958,3
1022,431,3
353,905,3
407,246,3
1863,753,3
1006,956,3
1591,280,3
604,222,3
503,948,3
1642,322,3
573,423,3
990,956,3
507,949,3
1589,277,3
1650,966,3
913,754,3
756,755,3
179,455,3
349,265,3
1240,431,3
1755,967,3
856,231,3
937,957,3
556,955,3
1451,961,3
488,435,3
1556,634,3
1566,582,3
615,221,3
1645,964,3
1056,755,3
396,251,3
1025,431,3
834,957,3
1870,965,3
1442,961,3
1279,228,3
1756,698,3
1764,676,3
853,957,3
1292,958,3
511,949,3
1566,576,3
1230,958,3
1484,451,3
1410,749,3
940,957,3
1722,412,3
529,951,3
559,955,3
356,560,3
1234,958,3
655,754,3
1155,958,3
1804,967,3
1159,429,3
1334,749,3
1240,754,3
498,946,3
1563,598,3
1040,957,3
1250,753,3
674,754,3
928,754,3
217,374,3
1069,227,3
601,221,3
839,957,3
573,225,3
847,754,3
1079,228,3
1028,760,3
766,754,3
1692,374,3
1503,710,3
1001,956,3
1564,591,3
1526,246,3
149,616,3
498,432,3
1498,712,3
287,311,3
672,957,3
987,957,3
779,429,3
1747,719,3
239,812,3
625,426,3
1210,431,3
1561,624,3
1707,965,3
1529,247,3
316,286,3
1066,228,3
1783,571,3
195,403,3
1285,431,3
1401,957,3
261,842,3
735,225,3
1220,755,3
1581,275,3
1222,959,3
1131,229,3
484,436,3
1258,959,3
1737,731,3
1600,965,3
590,427,3
410,245,3
307,297,3
1875,871,3
1543,653,3
514,950,3
283,864,3
566,955,3
1559,264,3
190,714,3
1734,965,3
1746,753,3
1518,244,3
1184,228,3
384,501,3
611,752,3
1877,868,3
1406,228,3
1863,965,3
1845,753,3
570,226,3
796,753,3
875,754,3
641,957,3
369,528,3
401,683,3
602,956,3
1560,528,3
154,523,3
1835,967,3
1512,243,3
1777,515,3
1213,228,3
917,754,3
850,230,3
1414,228,3
1877,874,3
1658,965,3
911,957,3
1807,753,3
1758,691,3
1735,753,3
680,753,3
221,791,3
731,225,3
1656,333,3
184,709,3
1753,707,3
915,432,3
1426,229,3
355,573,3
993,956,3
528,226,3
1033,430,3
402,487,3
423,933,3
1447,961,3
338,900,3
533,951,3
495,433,3
1605,289,3
689,223,3
1567,563,3
459,939,3
152,549,3
558,228,3
455,726,3
1877,840,3
1482,959,3
990,431,3
1473,727,3
1330,432,3
1563,611,3
1390,959,3
357,597,3
1731,753,3
1783,594,3
1258,228,3
537,951,3
595,956,3
298,874,3
1227,959,3
1446,439,3
1541,255,3
916,229,3
508,739,3
1442,438,3
1566,549,3
581,956,3
1261,228,3
1470,442,3
1095,756,3
772,957,3
679,957,3
870,754,3
1728,419,3
651,957,3
574,748,3
1559,628,3
1316,228,3
1008,228,3
446,455,3
1738,753,3
1290,431,3
435,936,3
575,426,3
1564,614,3
1554,637,3
1745,722,3
1877,819,3
210,380,3
592,424,3
658,426,3
964,431,3
1551,260,3
149,620,3
161,501,3
1267,751,3
1224,431,3
522,431,3
1060,228,3
995,431,3
1557,631,3
522,951,3
355,577,3
1212,959,3
872,433,3
909,756,3
1866,754,3
987,756,3
392,252,3
880,753,3
1769,491,3
358,603,3
1663,966,3
488,945,3
1564,595,3
746,753,3
727,754,3
1478,959,3
238,356,3
783,226,3
1754,754,3
1011,227,3
1448,231,3
302,875,3
151,631,3
304,298,3
1347,229,3
958,228,3
1173,957,3
815,431,3
1006,755,3
822,229,3
986,431,3
694,224,3
1162,758,3
1741,727,3
288,867,3
1356,749,3
658,222,3
378,650,3
728,760,3
1523,245,3
1506,962,3
378,505,3
1584,275,3
806,227,3
357,600,3
168,479,3
1392,229,3
1358,432,3
853,230,3
1780,544,3
1710,964,3
1476,446,3
1747,456,3
570,424,3
1642,325,3
996,956,3
1470,729,3
804,431,3
1423,746,3
1567,579,3
1777,754,3
1692,965,3
1423,228,3
1877,927,3
1765,482,3
706,428,3
1087,959,3
1059,755,3
346,267,3
262,336,3
614,752,3
591,956,3
1676,353,3
1877,759,3
225,365,3
1487,454,3
555,747,3
1563,532,3
667,427,3
1068,430,3
843,956,3
334,273,3
465,939,3
1741,753,3
1757,694,3
1753,465,3
256,342,3
884,753,3
1777,518,3
1368,959,3
943,754,3
1301,431,3
1732,743,3
1859,966,3
1654,966,3
